,FINAL SCORE,T1,T2,T3,T4,RANK
4697,70.5,49.0,13.0,7.0,12.0,4590.0
4698,70.5,46.0,21.0,21.0,8.0,4591.0
4699,70.5,45.0,24.0,16.0,8.0,4592.0
4701,70.5,45.0,15.0,20.0,13.0,4593.0
4702,70.5,44.0,13.0,14.0,12.0,4594.0
4703,70.5,43.0,23.0,17.0,5.0,4595.0
4704,70.5,43.0,22.0,20.0,6.0,4596.0
4705,70.5,42.0,27.0,18.0,8.0,4597.0
4706,70.5,42.0,26.0,19.0,0.0,4598.0
4707,70.5,42.0,23.0,19.0,9.0,4599.0
4708,70.5,42.0,18.0,18.0,3.0,4600.0
4709,70.5,41.0,27.0,9.0,10.0,4601.0
4710,70.5,41.0,23.0,23.0,4.0,4602.0
4711,70.5,41.0,23.0,12.0,3.0,4603.0
4712,70.5,41.0,19.0,20.0,6.0,4604.0
4713,70.5,40.0,22.0,13.0,11.0,4605.0
4714,70.5,39.0,26.0,17.0,11.0,4606.0
4715,70.5,37.0,26.0,22.0,3.0,4607.0
4716,70.5,37.0,23.0,16.0,10.0,4608.0
4717,70.5,37.0,20.0,13.0,9.0,4609.0
4718,70.5,36.0,27.0,10.0,11.0,4610.0
4719,70.5,36.0,23.0,20.0,3.0,4611.0
4720,70.5,36.0,21.0,22.0,5.0,4612.0
4721,70.5,35.0,19.0,19.0,16.0,4613.0
4722,70.5,34.0,24.0,21.0,8.0,4614.0
4723,70.5,33.0,27.0,17.0,11.0,4615.0
4724,70.5,30.0,25.0,22.0,0.0,4616.0
4725,70.5,20.0,30.0,22.0,7.0,4617.0
4726,70.25,50.0,22.0,15.0,6.0,4618.0
4727,70.25,50.0,11.0,12.0,10.0,4619.0
4728,70.25,48.0,11.0,9.0,11.0,4620.0
4730,70.25,46.0,23.0,12.0,7.0,4621.0
4731,70.25,46.0,18.0,15.0,7.0,4622.0
4732,70.25,45.0,23.0,14.0,14.0,4623.0
4733,70.25,45.0,19.0,18.0,0.0,4624.0
4734,70.25,45.0,18.0,19.0,10.0,4625.0
4735,70.25,45.0,13.0,18.0,4.0,4626.0
4736,70.25,44.0,27.0,12.0,3.0,4627.0
4737,70.25,44.0,24.0,17.0,9.0,4628.0
4738,70.25,44.0,14.0,20.0,9.0,4629.0
4739,70.25,44.0,7.0,27.0,10.0,4630.0
4740,70.25,43.0,28.0,14.0,4.0,4631.0
4741,70.25,43.0,26.0,13.0,6.0,4632.0
4742,70.25,43.0,21.0,17.0,6.0,4633.0
4743,70.25,43.0,20.0,20.0,13.0,4634.0
4744,70.25,42.0,25.0,15.0,6.0,4635.0
4745,70.25,42.0,21.0,17.0,11.0,4636.0
4746,70.25,42.0,14.0,11.0,14.0,4637.0
4747,70.25,41.0,28.0,14.0,2.0,4638.0
4748,70.25,41.0,25.0,22.0,7.0,4639.0
4749,70.25,40.0,30.0,11.0,0.0,4640.0
4750,70.25,40.0,18.0,21.0,7.0,4641.0
4751,70.25,39.0,23.0,13.0,10.0,4642.0
4752,70.25,39.0,21.0,21.0,7.0,4643.0
4753,70.25,38.0,28.0,17.0,8.0,4644.0
4754,70.25,38.0,27.0,23.0,7.0,4645.0
4755,70.25,38.0,26.0,23.0,9.0,4646.0
4756,70.25,38.0,26.0,20.0,9.0,4647.0
4757,70.25,38.0,26.0,17.0,10.0,4648.0
4759,70.25,37.0,25.0,7.0,12.0,4649.0
4760,70.25,37.0,14.0,28.0,12.0,4650.0
4761,70.25,36.0,25.0,20.0,7.0,4651.0
4762,70.25,36.0,20.0,19.0,16.0,4652.0
4763,70.25,35.0,20.0,25.0,13.0,4653.0
4764,70.25,34.0,29.0,22.0,6.0,4654.0
4765,70.25,32.0,22.0,21.0,7.0,4655.0
4766,70.25,25.0,25.0,24.0,14.0,4656.0
4767,70.0,53.0,19.0,19.0,1.0,4657.0
4768,70.0,48.0,20.0,15.0,7.0,4658.0
4769,70.0,48.0,16.0,15.0,5.0,4659.0
4770,70.0,47.0,23.0,14.0,7.0,4660.0
4771,70.0,47.0,19.0,14.0,7.0,4661.0
4772,70.0,46.0,28.0,7.0,6.0,4662.0
4773,70.0,46.0,19.0,13.0,2.0,4663.0
4774,70.0,45.0,20.0,21.0,9.0,4664.0
4775,70.0,45.0,18.0,22.0,10.0,4665.0
4776,70.0,45.0,18.0,10.0,7.0,4666.0
4777,70.0,44.0,24.0,18.0,10.0,4667.0
4778,70.0,44.0,19.0,15.0,7.0,4668.0
4779,70.0,43.0,26.0,17.0,5.0,4669.0
4780,70.0,43.0,22.0,17.0,4.0,4670.0
4781,70.0,43.0,20.0,23.0,10.0,4671.0
4782,70.0,43.0,17.0,21.0,9.0,4672.0
4783,70.0,42.0,26.0,15.0,3.0,4673.0
4784,70.0,42.0,22.0,20.0,7.0,4674.0
4785,70.0,42.0,21.0,19.0,5.0,4675.0
4786,70.0,41.0,29.0,15.0,6.0,4676.0
4788,70.0,41.0,22.0,23.0,1.0,4677.0
4789,70.0,41.0,18.0,23.0,13.0,4678.0
4790,70.0,41.0,16.0,16.0,12.0,4679.0
4791,70.0,39.0,19.0,14.0,11.0,4680.0
4792,70.0,38.0,28.0,17.0,13.0,4681.0
4793,70.0,38.0,25.0,26.0,4.0,4682.0
4794,70.0,38.0,16.0,15.0,8.0,4683.0
4795,70.0,35.0,23.0,16.0,13.0,4684.0
4796,70.0,34.0,24.0,14.0,14.0,4685.0
4797,70.0,34.0,21.0,22.0,16.0,4686.0
4798,70.0,33.0,23.0,21.0,8.0,4687.0
4799,70.0,30.0,23.0,19.0,12.0,4688.0
4800,70.0,29.0,27.0,19.0,2.0,4689.0
4801,69.75,48.0,20.0,17.0,8.0,4690.0
4802,69.75,47.0,25.0,16.0,2.0,4691.0
4803,69.75,46.0,25.0,17.0,4.0,4692.0
4804,69.75,46.0,22.0,21.0,4.0,4693.0
4805,69.75,44.0,17.0,14.0,16.0,4695.0
4806,69.75,42.0,24.0,21.0,7.0,4696.0
4807,69.75,42.0,18.0,16.0,10.0,4697.0
4808,69.75,41.0,26.0,22.0,5.0,4698.0
4809,69.75,41.0,21.0,23.0,5.0,4699.0
4810,69.75,41.0,16.0,16.0,8.0,4700.0
4811,69.75,40.0,24.0,20.0,4.0,4701.0
4812,69.75,40.0,19.0,21.0,12.0,4703.0
4813,69.75,39.0,19.0,16.0,10.0,4704.0
4815,69.75,39.0,18.0,20.0,7.0,4705.0
4816,69.75,38.0,23.0,21.0,7.0,4706.0
4817,69.75,38.0,19.0,16.0,5.0,4707.0
4818,69.75,38.0,18.0,19.0,15.0,4708.0
4819,69.75,37.0,24.0,18.0,5.0,4709.0
4820,69.75,36.0,19.0,24.0,10.0,4710.0
4821,69.75,35.0,17.0,21.0,12.0,4711.0
4822,69.75,34.0,25.0,20.0,10.0,4712.0
4823,69.75,30.0,26.0,21.0,14.0,4713.0
4824,69.5,56.0,9.0,11.0,6.0,4714.0
4825,69.5,53.0,18.0,7.0,3.0,4715.0
4826,69.5,50.0,16.0,17.0,3.0,4716.0
4827,69.5,50.0,7.0,10.0,10.0,4717.0
4828,69.5,49.0,12.0,17.0,9.0,4718.0
4829,69.5,45.0,26.0,11.0,5.0,4719.0
4830,69.5,45.0,24.0,7.0,8.0,4720.0
4831,69.5,45.0,16.0,11.0,13.0,4721.0
4832,69.5,45.0,15.0,19.0,10.0,4722.0
4833,69.5,44.0,20.0,15.0,12.0,4723.0
4834,69.5,44.0,13.0,14.0,10.0,4724.0
4835,69.5,44.0,12.0,16.0,8.0,4725.0
4836,69.5,43.0,25.0,16.0,0.0,4726.0
4837,69.5,43.0,22.0,15.0,10.0,4727.0
4838,69.5,42.0,24.0,14.0,4.0,4728.0
4839,69.5,42.0,19.0,18.0,9.0,4729.0
4840,69.5,41.0,24.0,18.0,7.0,4730.0
4841,69.5,41.0,22.0,19.0,6.0,4731.0
4842,69.5,41.0,20.0,12.0,12.0,4732.0
4844,69.5,41.0,18.0,21.0,10.0,4733.0
4845,69.5,40.0,20.0,6.0,10.0,4734.0
4846,69.5,40.0,19.0,21.0,6.0,4735.0
4847,69.5,39.0,26.0,11.0,5.0,4736.0
4848,69.5,39.0,24.0,24.0,3.0,4737.0
4849,69.5,39.0,19.0,22.0,3.0,4738.0
4850,69.5,36.0,26.0,25.0,8.0,4739.0
4851,69.5,36.0,19.0,22.0,13.0,4740.0
4852,69.5,35.0,25.0,21.0,14.0,4741.0
4853,69.5,35.0,24.0,19.0,8.0,4742.0
4854,69.5,35.0,19.0,25.0,11.0,4743.0
4855,69.5,34.0,27.0,25.0,9.0,4744.0
4856,69.5,34.0,11.0,19.0,16.0,4745.0
4857,69.5,32.0,22.0,17.0,10.0,4746.0
4858,69.5,32.0,19.0,17.0,10.0,4747.0
4859,69.5,30.0,22.0,21.0,15.0,4748.0
4860,69.5,25.0,31.0,23.0,6.0,4749.0
4861,69.25,48.0,19.0,8.0,9.0,4750.0
4862,69.25,48.0,18.0,14.0,12.0,4751.0
4863,69.25,46.0,16.0,16.0,5.0,4752.0
4864,69.25,45.0,20.0,18.0,5.0,4753.0
4865,69.25,44.0,16.0,20.0,11.0,4754.0
4866,69.25,43.0,27.0,13.0,9.0,4755.0
4867,69.25,43.0,20.0,17.0,8.0,4757.0
4868,69.25,43.0,19.0,15.0,9.0,4758.0
4869,69.25,43.0,17.0,20.0,10.0,4759.0
4870,69.25,43.0,13.0,16.0,12.0,4760.0
4872,69.25,43.0,11.0,19.0,9.0,4761.0
4873,69.25,43.0,9.0,11.0,12.0,4762.0
4874,69.25,42.0,25.0,15.0,2.0,4763.0
4875,69.25,42.0,24.0,21.0,8.0,4764.0
4876,69.25,42.0,20.0,22.0,10.0,4765.0
4877,69.25,41.0,22.0,17.0,9.0,4766.0
4878,69.25,41.0,19.0,22.0,9.0,4767.0
4879,69.25,40.0,25.0,17.0,6.0,4768.0
4880,69.25,39.0,28.0,15.0,11.0,4769.0
4881,69.25,38.0,23.0,13.0,10.0,4770.0
4882,69.25,36.0,21.0,13.0,14.0,4771.0
4883,69.25,35.0,21.0,15.0,14.0,4772.0
4884,69.25,34.0,25.0,21.0,7.0,4773.0
4885,69.25,33.0,25.0,21.0,10.0,4774.0
4886,69.0,55.0,13.0,9.0,9.0,4775.0
4887,69.0,47.0,20.0,17.0,9.0,4776.0
4888,69.0,46.0,20.0,14.0,11.0,4777.0
4889,69.0,46.0,19.0,12.0,5.0,4778.0
4890,69.0,45.0,22.0,15.0,8.0,4779.0
4891,69.0,44.0,18.0,17.0,7.0,4780.0
4892,69.0,44.0,15.0,26.0,3.0,4781.0
4893,69.0,43.0,23.0,17.0,10.0,4782.0
4894,69.0,43.0,21.0,12.0,4.0,4783.0
4895,69.0,43.0,20.0,16.0,9.0,4784.0
4896,69.0,43.0,9.0,26.0,7.0,4785.0
4897,69.0,42.0,23.0,26.0,2.0,4786.0
4898,69.0,42.0,23.0,19.0,11.0,4787.0
4899,69.0,42.0,22.0,9.0,9.0,4788.0
4901,69.0,42.0,19.0,20.0,14.0,4789.0
4902,69.0,42.0,19.0,17.0,7.0,4790.0
4903,69.0,42.0,18.0,26.0,9.0,4791.0
4904,69.0,42.0,18.0,13.0,10.0,4792.0
4905,69.0,41.0,23.0,17.0,7.0,4793.0
4906,69.0,41.0,19.0,18.0,6.0,4795.0
4907,69.0,40.0,25.0,22.0,7.0,4796.0
4908,69.0,40.0,24.0,17.0,14.0,4797.0
4909,69.0,40.0,22.0,21.0,6.0,4798.0
4910,69.0,40.0,21.0,14.0,4.0,4799.0
4911,69.0,40.0,15.0,18.0,10.0,4800.0
4912,69.0,37.0,23.0,23.0,9.0,4801.0
4913,69.0,36.0,26.0,18.0,3.0,4802.0
4914,69.0,36.0,21.0,17.0,14.0,4803.0
4915,69.0,35.0,22.0,17.0,6.0,4804.0
4916,69.0,29.0,23.0,20.0,13.0,4805.0
4917,68.75,48.0,16.0,13.0,8.0,4806.0
4918,68.75,47.0,15.0,11.0,10.0,4807.0
4919,68.75,46.0,22.0,11.0,7.0,4808.0
4920,68.75,46.0,19.0,18.0,5.0,4809.0
4921,68.75,45.0,20.0,13.0,3.0,4810.0
4922,68.75,45.0,18.0,10.0,7.0,4811.0
4923,68.75,44.0,27.0,17.0,7.0,4812.0
4924,68.75,44.0,24.0,19.0,8.0,4813.0
4925,68.75,44.0,20.0,21.0,10.0,4814.0
4926,68.75,42.0,11.0,19.0,9.0,4815.0
4927,68.75,41.0,25.0,16.0,12.0,4816.0
4929,68.75,41.0,21.0,17.0,8.0,4817.0
4930,68.75,41.0,16.0,13.0,9.0,4818.0
4931,68.75,41.0,14.0,17.0,12.0,4819.0
4932,68.75,40.0,28.0,14.0,13.0,4820.0
4933,68.75,40.0,21.0,17.0,16.0,4821.0
4934,68.75,39.0,26.0,17.0,3.0,4822.0
4935,68.75,39.0,25.0,20.0,4.0,4823.0
4936,68.75,39.0,23.0,12.0,0.0,4824.0
4937,68.75,39.0,16.0,15.0,12.0,4825.0
4938,68.75,38.0,23.0,15.0,9.0,4826.0
4939,68.75,38.0,22.0,21.0,14.0,4827.0
4940,68.75,38.0,19.0,26.0,12.0,4828.0
4941,68.75,37.0,25.0,24.0,5.0,4829.0
4942,68.75,37.0,21.0,22.0,15.0,4830.0
4943,68.75,37.0,21.0,11.0,11.0,4831.0
4944,68.75,37.0,19.0,28.0,11.0,4832.0
4945,68.75,36.0,24.0,18.0,7.0,4833.0
4946,68.75,35.0,26.0,20.0,8.0,4834.0
4947,68.75,35.0,24.0,20.0,9.0,4835.0
4948,68.75,35.0,23.0,24.0,13.0,4836.0
4949,68.75,33.0,26.0,22.0,14.0,4837.0
4950,68.75,33.0,20.0,19.0,9.0,4838.0
4951,68.5,51.0,14.0,6.0,7.0,4839.0
4952,68.5,49.0,15.0,13.0,5.0,4840.0
4953,68.5,48.0,22.0,5.0,6.0,4841.0
4954,68.5,47.0,24.0,12.0,5.0,4842.0
4955,68.5,47.0,20.0,13.0,12.0,4843.0
4956,68.5,47.0,16.0,14.0,10.0,4844.0
4958,68.5,46.0,23.0,3.0,11.0,4845.0
4959,68.5,46.0,19.0,19.0,3.0,4846.0
4960,68.5,46.0,19.0,14.0,6.0,4847.0
4961,68.5,45.0,20.0,18.0,3.0,4848.0
4962,68.5,45.0,15.0,17.0,1.0,4849.0
4963,68.5,45.0,15.0,16.0,12.0,4850.0
4964,68.5,45.0,5.0,26.0,7.0,4851.0
4965,68.5,43.0,14.0,19.0,8.0,4852.0
4966,68.5,42.0,16.0,21.0,6.0,4853.0
4967,68.5,41.0,30.0,14.0,4.0,4854.0
4968,68.5,41.0,18.0,12.0,11.0,4855.0
4969,68.5,41.0,16.0,16.0,10.0,4856.0
4970,68.5,41.0,12.0,14.0,12.0,4857.0
4971,68.5,40.0,25.0,13.0,5.0,4858.0
4972,68.5,39.0,28.0,15.0,2.0,4859.0
4973,68.5,39.0,25.0,14.0,9.0,4860.0
4974,68.5,39.0,24.0,21.0,10.0,4861.0
4975,68.5,39.0,17.0,19.0,12.0,4862.0
4976,68.5,38.0,28.0,17.0,5.0,4863.0
4977,68.5,38.0,23.0,18.0,13.0,4864.0
4978,68.5,38.0,18.0,20.0,16.0,4865.0
4979,68.5,36.0,27.0,18.0,10.0,4866.0
4980,68.5,35.0,26.0,22.0,9.0,4867.0
4981,68.5,35.0,22.0,19.0,11.0,4868.0
4982,68.5,34.0,27.0,22.0,4.0,4869.0
4983,68.5,34.0,23.0,23.0,13.0,4870.0
4984,68.5,34.0,10.0,18.0,15.0,4871.0
4985,68.5,32.0,21.0,17.0,9.0,4872.0
4987,68.5,29.0,31.0,19.0,2.0,4873.0
4988,68.25,49.0,22.0,14.0,7.0,4874.0
4989,68.25,47.0,15.0,13.0,12.0,4875.0
4990,68.25,46.0,18.0,9.0,8.0,4876.0
4991,68.25,45.0,23.0,18.0,8.0,4877.0
4992,68.25,45.0,20.0,10.0,8.0,4878.0
4993,68.25,45.0,17.0,14.0,12.0,4879.0
4994,68.25,44.0,24.0,15.0,7.0,4880.0
4995,68.25,44.0,15.0,19.0,8.0,4881.0
4996,68.25,43.0,20.0,12.0,12.0,4882.0
4997,68.25,43.0,19.0,19.0,1.0,4883.0
4998,68.25,42.0,26.0,8.0,7.0,4884.0
4999,68.25,41.0,26.0,14.0,5.0,4885.0
5000,68.25,41.0,25.0,18.0,5.0,4886.0
5001,68.25,41.0,24.0,9.0,6.0,4887.0
5002,68.25,41.0,22.0,10.0,8.0,4888.0
5003,68.25,41.0,19.0,17.0,6.0,4889.0
5004,68.25,39.0,28.0,23.0,0.0,4890.0
5005,68.25,39.0,26.0,17.0,4.0,4891.0
5006,68.25,39.0,22.0,23.0,6.0,4892.0
5007,68.25,39.0,15.0,24.0,9.0,4893.0
5008,68.25,37.0,21.0,26.0,5.0,4894.0
5009,68.25,36.0,28.0,5.0,7.0,4895.0
5010,68.25,36.0,20.0,19.0,9.0,4896.0
5011,68.25,36.0,15.0,20.0,12.0,4897.0
5012,68.25,34.0,16.0,19.0,10.0,4898.0
5013,68.25,33.0,26.0,16.0,6.0,4899.0
5014,68.25,31.0,23.0,16.0,13.0,4900.0
5016,68.25,30.0,23.0,21.0,16.0,4901.0
5017,68.25,5.0,33.0,32.0,5.0,4902.0
5018,68.0,51.0,18.0,8.0,7.0,4903.0
5019,68.0,48.0,0.0,24.0,4.0,4904.0
5020,68.0,47.0,18.0,11.0,0.0,4905.0
5021,68.0,45.0,19.0,12.0,12.0,4906.0
5022,68.0,45.0,18.0,13.0,4.0,4907.0
5023,68.0,45.0,16.0,21.0,7.0,4908.0
5024,68.0,44.0,22.0,20.0,0.0,4909.0
5025,68.0,44.0,22.0,13.0,6.0,4910.0
5026,68.0,43.0,29.0,16.0,3.0,4911.0
5027,68.0,43.0,23.0,17.0,7.0,4912.0
5028,68.0,41.0,27.0,10.0,6.0,4913.0
5029,68.0,40.0,24.0,8.0,10.0,4914.0
5030,68.0,40.0,22.0,17.0,7.0,4915.0
5031,68.0,39.0,23.0,16.0,7.0,4916.0
5032,68.0,37.0,26.0,20.0,11.0,4917.0
5033,68.0,37.0,25.0,17.0,10.0,4918.0
5034,68.0,37.0,21.0,16.0,10.0,4919.0
5035,68.0,35.0,26.0,17.0,8.0,4920.0
5036,68.0,35.0,23.0,13.0,12.0,4921.0
5037,68.0,33.0,35.0,20.0,5.0,4922.0
5038,68.0,33.0,20.0,22.0,11.0,4923.0
5039,67.75,51.0,18.0,12.0,8.0,4924.0
5040,67.75,50.0,15.0,17.0,5.0,4925.0
5041,67.75,49.0,17.0,14.0,1.0,4926.0
5042,67.75,48.0,20.0,8.0,8.0,4927.0
5043,67.75,48.0,12.0,8.0,8.0,4928.0
5045,67.75,47.0,18.0,12.0,6.0,4929.0
5046,67.75,45.0,24.0,18.0,5.0,4930.0
5047,67.75,45.0,23.0,15.0,8.0,4931.0
5048,67.75,44.0,25.0,5.0,12.0,4932.0
5049,67.75,44.0,21.0,19.0,5.0,4933.0
5050,67.75,44.0,21.0,12.0,8.0,4934.0
5051,67.75,43.0,23.0,18.0,6.0,4935.0
5052,67.75,43.0,23.0,12.0,1.0,4936.0
5053,67.75,43.0,19.0,15.0,8.0,4937.0
5054,67.75,42.0,30.0,10.0,0.0,4938.0
5055,67.75,41.0,21.0,20.0,4.0,4939.0
5056,67.75,41.0,13.0,11.0,8.0,4940.0
5057,67.75,40.0,26.0,21.0,6.0,4941.0
5058,67.75,40.0,22.0,21.0,10.0,4942.0
5059,67.75,39.0,19.0,17.0,7.0,4943.0
5060,67.75,39.0,18.0,22.0,10.0,4944.0
5061,67.75,38.0,20.0,16.0,9.0,4945.0
5062,67.75,37.0,23.0,18.0,7.0,4946.0
5063,67.75,36.0,23.0,22.0,11.0,4947.0
5064,67.75,35.0,24.0,24.0,0.0,4948.0
5065,67.75,35.0,22.0,27.0,10.0,4949.0
5066,67.75,35.0,22.0,16.0,6.0,4950.0
5067,67.75,33.0,29.0,15.0,6.0,4951.0
5068,67.75,33.0,25.0,24.0,0.0,4952.0
5069,67.75,33.0,22.0,20.0,10.0,4953.0
5070,67.75,29.0,20.0,22.0,13.0,4954.0
5071,67.75,27.0,24.0,24.0,15.0,4955.0
5072,67.5,50.0,22.0,9.0,1.0,4956.0
5074,67.5,50.0,13.0,6.0,11.0,4957.0
5075,67.5,49.0,15.0,11.0,8.0,4958.0
5076,67.5,49.0,10.0,20.0,4.0,4959.0
5077,67.5,46.0,22.0,17.0,9.0,4960.0
5078,67.5,45.0,14.0,22.0,9.0,4961.0
5079,67.5,44.0,20.0,22.0,7.0,4962.0
5080,67.5,43.0,13.0,15.0,7.0,4963.0
5081,67.5,41.0,22.0,18.0,11.0,4964.0
5082,67.5,41.0,19.0,18.0,0.0,4965.0
5083,67.5,41.0,16.0,15.0,15.0,4966.0
5084,67.5,40.0,30.0,15.0,5.0,4967.0
5085,67.5,39.0,23.0,18.0,13.0,4968.0
5086,67.5,39.0,19.0,24.0,12.0,4969.0
5087,67.5,39.0,19.0,20.0,16.0,4970.0
5088,67.5,39.0,18.0,15.0,15.0,4971.0
5089,67.5,38.0,30.0,14.0,1.0,4972.0
5090,67.5,38.0,22.0,18.0,2.0,4973.0
5091,67.5,38.0,19.0,14.0,12.0,4974.0
5092,67.5,38.0,19.0,13.0,15.0,4975.0
5093,67.5,37.0,25.0,8.0,8.0,4976.0
5094,67.5,37.0,23.0,26.0,6.0,4977.0
5095,67.5,36.0,25.0,18.0,10.0,4978.0
5096,67.5,35.0,23.0,22.0,14.0,4979.0
5097,67.5,35.0,23.0,21.0,14.0,4980.0
5098,67.5,35.0,21.0,19.0,13.0,4981.0
5099,67.5,31.0,24.0,23.0,16.0,4982.0
5100,67.5,31.0,18.0,16.0,10.0,4983.0
5101,67.5,29.0,28.0,17.0,14.0,4984.0
5103,67.5,27.0,33.0,27.0,6.0,4985.0
5104,67.25,51.0,10.0,13.0,6.0,4986.0
5105,67.25,48.0,16.0,13.0,6.0,4987.0
5106,67.25,47.0,19.0,21.0,1.0,4988.0
5107,67.25,46.0,15.0,12.0,7.0,4989.0
5108,67.25,45.0,21.0,15.0,11.0,4990.0
5109,67.25,45.0,17.0,15.0,10.0,4991.0
5110,67.25,44.0,26.0,13.0,7.0,4992.0
5111,67.25,44.0,13.0,13.0,8.0,4994.0
5112,67.25,43.0,20.0,21.0,5.0,4995.0
5113,67.25,42.0,27.0,14.0,6.0,4996.0
5114,67.25,42.0,16.0,16.0,7.0,4997.0
5115,67.25,41.0,25.0,8.0,9.0,4998.0
5116,67.25,41.0,23.0,16.0,8.0,4999.0
5117,67.25,40.0,27.0,12.0,8.0,5000.0
5118,67.25,39.0,18.0,16.0,6.0,5001.0
5119,67.25,38.0,23.0,19.0,5.0,5002.0
5120,67.25,38.0,22.0,27.0,3.0,5003.0
5121,67.25,38.0,22.0,11.0,10.0,5004.0
5122,67.25,37.0,24.0,22.0,10.0,5005.0
5123,67.25,37.0,22.0,15.0,8.0,5006.0
5124,67.25,36.0,24.0,25.0,2.0,5007.0
5125,67.25,36.0,23.0,18.0,15.0,5008.0
5126,67.25,35.0,22.0,16.0,10.0,5009.0
5127,67.25,35.0,14.0,17.0,10.0,5010.0
5128,67.25,30.0,21.0,18.0,13.0,5011.0
5129,67.25,29.0,28.0,19.0,14.0,5012.0
5131,67.0,50.0,16.0,14.0,7.0,5013.0
5132,67.0,45.0,23.0,15.0,7.0,5014.0
5133,67.0,45.0,22.0,19.0,7.0,5015.0
5134,67.0,45.0,17.0,13.0,7.0,5016.0
5135,67.0,43.0,24.0,15.0,5.0,5017.0
5136,67.0,43.0,23.0,13.0,11.0,5018.0
5137,67.0,42.0,25.0,19.0,7.0,5019.0
5138,67.0,42.0,25.0,13.0,9.0,5020.0
5139,67.0,42.0,21.0,14.0,8.0,5021.0
5140,67.0,42.0,19.0,21.0,11.0,5022.0
5141,67.0,42.0,12.0,11.0,9.0,5023.0
5142,67.0,41.0,19.0,20.0,8.0,5024.0
5143,67.0,40.0,23.0,23.0,7.0,5026.0
5144,67.0,40.0,18.0,16.0,8.0,5027.0
5145,67.0,40.0,13.0,24.0,12.0,5028.0
5146,67.0,39.0,21.0,8.0,5.0,5029.0
5147,67.0,39.0,19.0,13.0,7.0,5030.0
5148,67.0,38.0,29.0,10.0,13.0,5031.0
5149,67.0,38.0,22.0,20.0,1.0,5032.0
5150,67.0,38.0,22.0,10.0,7.0,5033.0
5151,67.0,38.0,19.0,11.0,17.0,5034.0
5152,67.0,38.0,18.0,13.0,13.0,5035.0
5153,67.0,38.0,17.0,13.0,9.0,5036.0
5154,67.0,38.0,9.0,20.0,10.0,5037.0
5155,67.0,36.0,21.0,24.0,12.0,5038.0
5156,67.0,35.0,25.0,14.0,15.0,5039.0
5157,67.0,35.0,19.0,19.0,6.0,5040.0
5159,67.0,33.0,22.0,21.0,9.0,5041.0
5160,67.0,33.0,22.0,21.0,8.0,5042.0
5161,67.0,32.0,24.0,19.0,11.0,5043.0
5162,66.75,52.0,7.0,16.0,8.0,5044.0
5163,66.75,49.0,16.0,3.0,11.0,5045.0
5164,66.75,48.0,21.0,3.0,10.0,5046.0
5165,66.75,47.0,21.0,8.0,7.0,5047.0
5166,66.75,46.0,21.0,18.0,3.0,5048.0
5167,66.75,45.0,19.0,21.0,8.0,5049.0
5168,66.75,44.0,26.0,10.0,4.0,5050.0
5169,66.75,44.0,22.0,17.0,9.0,5051.0
5170,66.75,44.0,18.0,21.0,10.0,5052.0
5171,66.75,43.0,20.0,20.0,7.0,5053.0
5172,66.75,43.0,19.0,13.0,8.0,5054.0
5173,66.75,43.0,17.0,11.0,7.0,5055.0
5174,66.75,43.0,13.0,15.0,9.0,5056.0
5175,66.75,42.0,24.0,18.0,5.0,5057.0
5176,66.75,42.0,16.0,15.0,6.0,5058.0
5177,66.75,42.0,14.0,16.0,12.0,5059.0
5178,66.75,41.0,25.0,17.0,6.0,5060.0
5179,66.75,41.0,24.0,14.0,7.0,5061.0
5180,66.75,41.0,20.0,18.0,10.0,5062.0
5181,66.75,41.0,19.0,20.0,4.0,5063.0
5182,66.75,41.0,18.0,21.0,9.0,5064.0
5183,66.75,40.0,26.0,12.0,9.0,5065.0
5184,66.75,40.0,25.0,15.0,4.0,5066.0
5185,66.75,40.0,23.0,15.0,6.0,5067.0
5186,66.75,40.0,23.0,14.0,8.0,5068.0
5188,66.75,40.0,20.0,7.0,8.0,5069.0
5189,66.75,39.0,25.0,20.0,9.0,5070.0
5190,66.75,38.0,25.0,19.0,2.0,5071.0
5191,66.75,38.0,22.0,13.0,12.0,5072.0
5192,66.75,38.0,18.0,19.0,9.0,5073.0
5193,66.75,38.0,15.0,17.0,13.0,5074.0
5194,66.75,37.0,21.0,21.0,13.0,5075.0
5195,66.75,37.0,17.0,13.0,11.0,5076.0
5196,66.75,35.0,21.0,17.0,8.0,5077.0
5197,66.75,31.0,25.0,22.0,12.0,5078.0
5198,66.75,27.0,33.0,24.0,0.0,5079.0
5199,66.5,47.0,12.0,13.0,5.0,5080.0
5200,66.5,46.0,18.0,12.0,10.0,5081.0
5201,66.5,46.0,17.0,18.0,1.0,5082.0
5202,66.5,45.0,21.0,18.0,8.0,5083.0
5203,66.5,45.0,20.0,12.0,0.0,5084.0
5204,66.5,45.0,11.0,19.0,7.0,5085.0
5205,66.5,44.0,29.0,7.0,3.0,5086.0
5206,66.5,44.0,4.0,19.0,14.0,5087.0
5207,66.5,43.0,24.0,18.0,6.0,5088.0
5208,66.5,43.0,24.0,14.0,10.0,5089.0
5209,66.5,43.0,22.0,16.0,2.0,5090.0
5210,66.5,42.0,21.0,14.0,13.0,5091.0
5211,66.5,42.0,20.0,20.0,9.0,5092.0
5212,66.5,42.0,19.0,15.0,6.0,5093.0
5213,66.5,42.0,17.0,15.0,9.0,5094.0
